CPT_id	classType	ui	suppressible	obsolete	rootSource	atomCount	cVMemberCount	attributes	atoms	ancestors	parents	children	descendants	relations	definitions	concepts	defaultPreferredAtom	name
76506	SourceAtomCluster	76506	False	False	CPT	6	0					NONE	NONE		NONE	C3866179;C0412508;C3866180;C0373328		Echoencephalography, real time with image documentation (gray scale) (for determination of ventricular size, delineation of cerebral contents, and detection of fluid masses or other intracranial abnormalities), including A-mode encephalography as secondary component where indicated
76510	SourceAtomCluster	76510	False	False	CPT	5	0					NONE	NONE		NONE	C5697537;C1504143;C5411295		Ophthalmic ultrasound, diagnostic; B-scan and quantitative A-scan performed during the same patient encounter
76511	SourceAtomCluster	76511	False	False	CPT	5	0					NONE	NONE		NONE	C5411296;C5696252;C0373329		Ophthalmic ultrasound, diagnostic; quantitative A-scan only
76512	SourceAtomCluster	76512	False	False	CPT	6	0					NONE	NONE		NONE	C5411297;C0203446;C5696253;C5411298		Ophthalmic ultrasound, diagnostic; B-scan (with or without superimposed non-quantitative A-scan)
76513	SourceAtomCluster	76513	False	False	CPT	9	0					NONE	NONE		NONE	C5696254;C5411300;C0373331;C5411299;C5411301;C5411303;C5411302		Ophthalmic ultrasound, diagnostic; anterior segment ultrasound, immersion (water bath) B-scan or high resolution biomicroscopy, unilateral or bilateral
76514	SourceAtomCluster	76514	False	False	CPT	6	0					NONE	NONE		NONE	C5696255;C1314092;C3866173;C3525396		Ophthalmic ultrasound, diagnostic; corneal pachymetry, unilateral or bilateral (determination of corneal thickness)
76516	SourceAtomCluster	76516	False	False	CPT	5	0					NONE	NONE		NONE	C0412515;C5696256		Ophthalmic biometry by ultrasound echography, A-scan
76519	SourceAtomCluster	76519	False	False	CPT	5	0					NONE	NONE		NONE	C5696257;C0203449		Ophthalmic biometry by ultrasound echography, A-scan; with intraocular lens power calculation
76536	SourceAtomCluster	76536	False	False	CPT	5	0					NONE	NONE		NONE	C0203453;C3866171;C4510089		Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation
76604	SourceAtomCluster	76604	False	False	CPT	6	0					NONE	NONE		NONE	C5411304;C5411305;C5696259;C0373332		Ultrasound, chest (includes mediastinum), real time with image documentation
76641	SourceAtomCluster	76641	False	False	CPT	6	0					NONE	NONE		NONE	C3862147;C5411306;C3865382;C5696260		Ultrasound, breast, unilateral, real time with image documentation, including axilla when performed; complete
76642	SourceAtomCluster	76642	False	False	CPT	6	0					NONE	NONE		NONE	C3865381;C5696261;C5411308;C5411309		Ultrasound, breast, unilateral, real time with image documentation, including axilla when performed; limited
76700	SourceAtomCluster	76700	False	False	CPT	5	0					NONE	NONE		NONE	C5696262;C5411311;C0373334		Ultrasound, abdominal, real time with image documentation; complete
76705	SourceAtomCluster	76705	False	False	CPT	12	0					NONE	NONE		NONE	C5411314;C5411317;C5411319;C5411320;C5696263;C5411313;C5411315;C5411316;C5411318;C0373335		Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)
76706	SourceAtomCluster	76706	False	False	CPT	5	0					NONE	NONE		NONE	C0412525;C5411321;C4291772		Ultrasound, abdominal aorta, real time with image documentation, screening study for abdominal aortic aneurysm (AAA)
76770	SourceAtomCluster	76770	False	False	CPT	8	0					NONE	NONE		NONE	C5411322;C5411324;C5696264;C5411325;C5411323;C0373336		Ultrasound, retroperitoneal (eg, renal, aorta, nodes), real time with image documentation; complete
76775	SourceAtomCluster	76775	False	False	CPT	8	0					NONE	NONE		NONE	C5411328;C3866152;C5696265;C5411326;C5411327;C0373337		Ultrasound, retroperitoneal (eg, renal, aorta, nodes), real time with image documentation; limited
76776	SourceAtomCluster	76776	False	False	CPT	5	0					NONE	NONE		NONE	C1737169;C0412548		Ultrasound, transplanted kidney, real time and duplex Doppler with image documentation
76800	SourceAtomCluster	76800	False	False	CPT	5	0					NONE	NONE		NONE	C0203451;C5696266		Ultrasound, spinal canal and contents
76801	SourceAtomCluster	76801	False	False	CPT	6	0					NONE	NONE		NONE	C5411329;C1144704;C5696267;C5411330		Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester (< 14 weeks 0 days), transabdominal approach; single or first gestation
76802	SourceAtomCluster	76802	False	False	CPT	5	0					NONE	NONE		NONE	C1144705;C5696268;C5411331		Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester (< 14 weeks 0 days), transabdominal approach; each additional gestation (List separately in addition to code for primary procedure)
76805	SourceAtomCluster	76805	False	False	CPT	6	0					NONE	NONE		NONE	C0203421;C5696269;C5411333;C5411332		Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, after first trimester (> or = 14 weeks 0 days), transabdominal approach; single or first gestation
76810	SourceAtomCluster	76810	False	False	CPT	5	0					NONE	NONE		NONE	C5696270;C5411334;C0373339		Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, after first trimester (> or = 14 weeks 0 days), transabdominal approach; each additional gestation (List separately in addition to code for primary procedure)
76811	SourceAtomCluster	76811	False	False	CPT	6	0					NONE	NONE		NONE	C1144706;C5696271;C5411336;C5411335		Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation plus detailed fetal anatomic examination, transabdominal approach; single or first gestation
76812	SourceAtomCluster	76812	False	False	CPT	5	0					NONE	NONE		NONE	C5411337;C5696272;C1144707		Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation plus detailed fetal anatomic examination, transabdominal approach; each additional gestation (List separately in addition to code for primary procedure)
76815	SourceAtomCluster	76815	False	False	CPT	9	0					NONE	NONE		NONE	C0203420;C5411344;C5411348;C5696275;C5411345;C5411346;C5411347		Ultrasound, pregnant uterus, real time with image documentation, limited (eg, fetal heart beat, placental location, fetal position and/or qualitative amniotic fluid volume), 1 or more fetuses
76816	SourceAtomCluster	76816	False	False	CPT	8	0					NONE	NONE		NONE	C5411352;C5411351;C5696276;C5411349;C5411350;C0373340		Ultrasound, pregnant uterus, real time with image documentation, follow-up (eg, re-evaluation of fetal size by measuring standard growth parameters and amniotic fluid volume, re-evaluation of organ system(s) suspected or confirmed to be abnormal on a previous scan), transabdominal approach, per fetus
76818	SourceAtomCluster	76818	False	False	CPT	5	0					NONE	NONE		NONE	C2243062;C3516004;C5411353		Fetal biophysical profile; with non-stress testing
76819	SourceAtomCluster	76819	False	False	CPT	6	0					NONE	NONE		NONE	C5411354;C0203425;C0203428;C0918172		Fetal biophysical profile; without non-stress testing
76820	SourceAtomCluster	76820	False	False	CPT	5	0					NONE	NONE		NONE	C1504144;C5696277		Doppler velocimetry, fetal; umbilical artery
76821	SourceAtomCluster	76821	False	False	CPT	5	0					NONE	NONE		NONE	C1504145;C5696278		Doppler velocimetry, fetal; middle cerebral artery
76825	SourceAtomCluster	76825	False	False	CPT	6	0					NONE	NONE		NONE	C5411356;C5696279;C5411355;C0373341		Echocardiography, fetal, cardiovascular system, real time with image documentation (2D), with or without M-mode recording
76826	SourceAtomCluster	76826	False	False	CPT	8	0					NONE	NONE		NONE	C5411358;C5411357;C5696280;C5411359;C5411360;C0373342		Echocardiography, fetal, cardiovascular system, real time with image documentation (2D), with or without M-mode recording; follow-up or repeat study
76827	SourceAtomCluster	76827	False	False	CPT	7	0					NONE	NONE		NONE	C0373343;C5696281;C5411361;C5411362;C5411363		Doppler echocardiography, fetal, pulsed wave and/or continuous wave with spectral display; complete
76828	SourceAtomCluster	76828	False	False	CPT	10	0					NONE	NONE		NONE	C5411369;C5696282;C5411368;C5411365;C5411367;C5411364;C5411366;C0373344		Doppler echocardiography, fetal, pulsed wave and/or continuous wave with spectral display; follow-up or repeat study
76856	SourceAtomCluster	76856	False	False	CPT	6	0					NONE	NONE		NONE	C0203479;C3866110;C5696285;C5411373		Ultrasound, pelvic (nonobstetric), real time with image documentation; complete
76857	SourceAtomCluster	76857	False	False	CPT	6	0					NONE	NONE		NONE	C0203480;C5411375;C5696286;C5411376		Ultrasound, pelvic (nonobstetric), real time with image documentation; limited or follow-up (eg, for follicles)
76870	SourceAtomCluster	76870	False	False	CPT	5	0					NONE	NONE		NONE	C0412550;C0845888		Ultrasound, scrotum and contents
76881	SourceAtomCluster	76881	False	False	CPT	5	0					NONE	NONE		NONE	C2939271;C5696289;C5411380		Ultrasound, complete joint (ie, joint space and peri-articular soft-tissue structures), real-time with image documentation
76882	SourceAtomCluster	76882	False	False	CPT	16	0					NONE	NONE		NONE	C5702006;C5411382;C5411387;C2939272;C5411388;C5702004;C5702007;C5702003;C5702005;C5411381;C5411386		Ultrasound, limited, joint or focal evaluation of other nonvascular extremity structure(s) (eg, joint space, peri-articular tendon[s], muscle[s], nerve[s], other soft-tissue structure[s], or soft-tissue mass[es]), real-time with image documentation
76883	SourceAtomCluster	76883	False	False	CPT	6	0					NONE	NONE		NONE	C5702008;C5702010;C5702009		Ultrasound, nerve(s) and accompanying structures throughout their entire anatomic course in one extremity, comprehensive, including real-time cine imaging with image documentation, per extremity
76885	SourceAtomCluster	76885	False	False	CPT	6	0					NONE	NONE		NONE	C5411389;C5411390;C5696291;C0519821		Ultrasound, infant hips, real time with imaging documentation; dynamic (requiring physician or other qualified health care professional manipulation)
76886	SourceAtomCluster	76886	False	False	CPT	7	0					NONE	NONE		NONE	C2122220;C5411391;C3866104;C5411392;C0520378		Ultrasound, infant hips, real time with imaging documentation; limited, static (not requiring physician or other qualified health care professional manipulation)
76977	SourceAtomCluster	76977	False	False	CPT	6	0					NONE	NONE		NONE	C3525424;C5696300;C0695041		Ultrasound bone density measurement and interpretation, peripheral site(s), any method
76978	SourceAtomCluster	76978	False	False	CPT	5	0					NONE	NONE		NONE	C5696301;C4732077;C5411396		Ultrasound, targeted dynamic microbubble sonographic contrast characterization (non-cardiac); initial lesion
76979	SourceAtomCluster	76979	False	False	CPT	5	0					NONE	NONE		NONE	C4732080;C5696302;C5411397		Ultrasound, targeted dynamic microbubble sonographic contrast characterization (non-cardiac); each additional lesion with separate injection (List separately in addition to code for primary procedure)
76981	SourceAtomCluster	76981	False	False	CPT	5	0					NONE	NONE		NONE	C5696303;C4732083;C4732085		Ultrasound, elastography; parenchyma (eg, organ)
76982	SourceAtomCluster	76982	False	False	CPT	5	0					NONE	NONE		NONE	C4732086;C5696304		Ultrasound, elastography; first target lesion
76983	SourceAtomCluster	76983	False	False	CPT	5	0					NONE	NONE		NONE	C5696305;C4732090;C4732088		Ultrasound, elastography; each additional target lesion (List separately in addition to code for primary procedure)
76984	SourceAtomCluster	76984	False	False	CPT	6	0					NONE	NONE		NONE	C5850684;C5850685;C5850686		Ultrasound, intraoperative thoracic aorta (eg, epiaortic), diagnostic
76987	SourceAtomCluster	76987	False	False	CPT	6	0					NONE	NONE		NONE	C5850688;C5850689		Intraoperative epicardial cardiac ultrasound (ie, echocardiography) for congenital heart disease, diagnostic; including placement and manipulation of transducer, image acquisition, interpretation and report
76988	SourceAtomCluster	76988	False	False	CPT	6	0					NONE	NONE		NONE	C5850690;C5850691;C5850692		Intraoperative epicardial cardiac ultrasound (ie, echocardiography) for congenital heart disease, diagnostic; placement, manipulation of transducer, and image acquisition only
76989	SourceAtomCluster	76989	False	False	CPT	6	0					NONE	NONE		NONE	C5850693;C5850694		Intraoperative epicardial cardiac ultrasound (ie, echocardiography) for congenital heart disease, diagnostic; interpretation and report only
76999	SourceAtomCluster	76999	False	False	CPT	7	0					NONE	NONE		NONE	C5411398;C5411400;C5696306;C0041618;C5411399		Unlisted ultrasound procedure (eg, diagnostic, interventional)
77046	SourceAtomCluster	77046	False	False	CPT	5	0					NONE	NONE		NONE	C5696315;C4732092;C5411415		Magnetic resonance imaging, breast, without contrast material; unilateral
77047	SourceAtomCluster	77047	False	False	CPT	5	0					NONE	NONE		NONE	C5696316;C4732094;C5411416		Magnetic resonance imaging, breast, without contrast material; bilateral
77048	SourceAtomCluster	77048	False	False	CPT	6	0					NONE	NONE		NONE	C5411417;C5696317;C4732097;C5411418		Magnetic resonance imaging, breast, without and with contrast material(s), including computer-aided detection (CAD real-time lesion detection, characterization and pharmacokinetic analysis), when performed; unilateral
77049	SourceAtomCluster	77049	False	False	CPT	6	0					NONE	NONE		NONE	C4732101;C5411419;C5696318;C5411420		Magnetic resonance imaging, breast, without and with contrast material(s), including computer-aided detection (CAD real-time lesion detection, characterization and pharmacokinetic analysis), when performed; bilateral
77061	SourceAtomCluster	77061	False	False	CPT	5	0					NONE	NONE		NONE	C3863722;C5696321		Diagnostic digital breast tomosynthesis; unilateral
77062	SourceAtomCluster	77062	False	False	CPT	5	0					NONE	NONE		NONE	C5696322;C3863729		Diagnostic digital breast tomosynthesis; bilateral
77065	SourceAtomCluster	77065	False	False	CPT	6	0					NONE	NONE		NONE	C4292313;C5696324;C4292312;C0993890		Diagnostic mammography, including computer-aided detection (CAD) when performed; unilateral
77066	SourceAtomCluster	77066	False	False	CPT	6	0					NONE	NONE		NONE	C0993888;C5416729;C4292314;C5411426		Diagnostic mammography, including computer-aided detection (CAD) when performed; bilateral
77071	SourceAtomCluster	77071	False	False	CPT	6	0					NONE	NONE		NONE	C3866049;C3525438;C5696325;C0695040		Manual application of stress performed by physician or other qualified health care professional for joint radiography, including contralateral joint if indicated
77072	SourceAtomCluster	77072	False	False	CPT	7	0					NONE	NONE		NONE	C5696326;C3866047;C0411916;C3866048		Bone age studies
